worker_skill_id,worker_id,skill_id
12532,5013,41
12533,5014,32
12534,5014,31
12535,5014,33
12536,5015,18
12537,5015,15
12538,5015,16
12539,5015,17
12540,5016,42
12541,5016,41
12542,5017,42
12543,5017,40
12544,5017,41
12545,5018,45
12546,5019,35
12547,5019,34
12548,5019,36
12549,5020,39
12550,5020,38
12551,5020,37
12552,5021,45
12553,5022,20
12554,5022,19
12555,5023,44
12556,5023,43
12557,5024,8
12558,5024,7
12559,5024,6
12560,5024,9
12561,5025,44
12562,5025,43
12563,5026,27
12564,5026,28
12565,5026,30
12566,5026,29
12567,5027,22
12568,5027,21
12569,5027,20
12570,5028,22
12571,5028,19
12572,5028,21
12573,5028,20
12574,5029,9
12575,5029,7
12576,5030,37
12577,5030,38
12578,5030,39
12579,5031,14
12580,5031,11
12581,5031,12
12582,5032,46
12583,5033,33
12584,5033,31
12585,5034,35
12586,5034,34
12587,5034,36
12588,5035,47
12589,5035,48
12590,5036,32
12591,5036,31
12592,5037,46
12593,5038,39
12594,5038,38
12595,5038,37
12596,5039,43
12597,5039,44
12598,5040,46
12599,5041,36
12600,5041,34
12601,5041,35
12602,5042,43
12603,5042,44
12604,5043,26
12605,5043,25
12606,5044,46
12607,5045,5
12608,5045,3
12609,5046,16
12610,5046,15
12611,5046,17
12612,5046,18
12613,5047,31
12614,5047,32
12615,5048,37
12616,5048,39
12617,5048,38
12618,5049,16
12619,5049,17
12620,5049,15
12621,5050,44
12622,5050,43
12623,5051,16
12624,5051,15
12625,5051,18
12626,5052,13
12627,5052,12
12628,5052,11
12629,5052,14
12630,5053,45
12631,5054,23
12632,5054,26
12633,5054,24
12634,5055,44
12635,5055,43
12636,5056,47
12637,5056,48
12638,5057,46
12639,5058,43
12640,5058,44
12641,5059,23
12642,5059,25
12643,5059,26
12644,5060,9
12645,5060,8
12646,5060,7
12647,5061,32
12648,5061,31
12649,5061,33
12650,5062,21
12651,5062,20
12652,5063,48
12653,5063,47
12654,5064,28
12655,5064,30
12656,5064,29
12657,5064,27
12658,5065,25
12659,5065,26
12660,5065,24
12661,5065,23
12662,5066,33
12663,5066,31
12664,5067,29
12665,5067,28
12666,5067,27
12667,5067,30
12668,5068,38
12669,5068,39
12670,5068,37
12671,5069,42
12672,5069,40
12673,5070,20
12674,5070,22
12675,5070,19
12676,5070,21
12677,5071,45
12678,5072,40
12679,5072,41
12680,5072,42
12681,5073,41
12682,5073,42
12683,5074,26
12684,5074,25
12685,5075,43
12686,5075,44
12687,5076,34
12688,5076,35
12689,5077,28
12690,5077,29
12691,5078,23
12692,5078,24
12693,5078,25
12694,5078,26
12695,5079,16
12696,5079,18
12697,5079,17
12698,5080,17
12699,5080,15
12700,5080,16
12701,5081,48
12702,5081,47
12703,5082,45
12704,5083,38
12705,5083,39
12706,5084,19
12707,5084,21
12708,5084,22
12709,5084,20
12710,5085,15
12711,5085,16
12712,5085,18
12713,5086,46
12714,5087,45
12715,5088,45
12716,5089,15
12717,5089,17
12718,5089,16
12719,5090,13
12720,5090,14
12721,5090,11
12722,5091,38
12723,5091,39
12724,5091,37
12725,5092,41
12726,5092,40
12727,5092,42
12728,5093,47
12729,5093,48
12730,5094,25
12731,5094,23
12732,5094,24
12733,5094,26
12734,5095,47
12735,5095,48
12736,5096,45
12737,5097,39
12738,5097,38
12739,5097,37
12740,5098,31
12741,5098,33
12742,5098,32
12743,5099,39
12744,5099,38
12745,5100,21
12746,5100,22
12747,5101,35
12748,5101,36
12749,5101,34
12750,5102,24
12751,5102,26
12752,5102,25
12753,5103,4
12754,5103,3
12755,5103,5
12756,5103,1
12757,5104,45
12758,5105,37
12759,5105,39
12760,5105,38
12761,5106,42
12762,5106,40
12763,5106,41
12764,5107,21
12765,5107,20
12766,5108,39
12767,5108,38
12768,5108,37
12769,5109,48
12770,5109,47
12771,5110,43
12772,5110,44
12773,5111,20
12774,5111,19
12775,5111,21
12776,5111,22
12777,5112,34
12778,5112,36
12779,5112,35
12780,5113,46
12781,5114,16
12782,5114,17
12783,5114,18
12784,5115,24
12785,5115,26
12786,5115,25
12787,5115,23
12788,5116,18
12789,5116,16
12790,5116,17
12791,5117,36
12792,5117,34
12793,5118,37
12794,5118,38
12795,5118,39
12796,5119,31
12797,5119,33
12798,5119,32
12799,5120,42
12800,5120,40
12801,5121,24
12802,5121,26
12803,5121,25
12804,5121,23
12805,5122,40
12806,5122,41
12807,5123,15
12808,5123,17
12809,5124,28
12810,5124,30
12811,5124,27
12812,5125,48
12813,5125,47
12814,5126,36
12815,5126,34
12816,5127,15
12817,5127,16
12818,5127,17
12819,5127,18
12820,5128,14
12821,5128,12
12822,5129,37
12823,5129,38
12824,5129,39
12825,5130,3
12826,5130,2
12827,5130,1
12828,5130,5
12829,5131,14
12830,5131,11
12831,5131,13
12832,5132,34
12833,5132,36
12834,5132,35
12835,5133,41
12836,5133,42
12837,5133,40
12838,5134,27
12839,5134,28
12840,5135,41
12841,5135,40
12842,5136,34
12843,5136,36
12844,5136,35
12845,5137,37
12846,5137,39
12847,5138,37
12848,5138,39
12849,5139,12
12850,5139,14
12851,5139,11
12852,5140,17
12853,5140,18
12854,5140,16
12855,5141,45
12856,5142,38
12857,5142,39
12858,5143,32
12859,5143,33
12860,5143,31
12861,5144,40
12862,5144,41
12863,5144,42
12864,5145,31
12865,5145,33
12866,5145,32
12867,5146,10
12868,5146,7
12869,5147,46
12870,5148,6
12871,5148,8
12872,5148,10
12873,5148,9
12874,5149,45
12875,5150,45
12876,5151,44
12877,5151,43
12878,5152,46
12879,5153,46
12880,5154,48
12881,5154,47
12882,5155,41
12883,5155,40
12884,5156,45
12885,5157,45
12886,5158,38
12887,5158,39
12888,5158,37
12889,5159,20
12890,5159,22
12891,5159,21
12892,5160,32
12893,5160,33
12894,5161,45
12895,5162,41
12896,5162,42
12897,5162,40
12898,5163,42
12899,5163,40
12900,5163,41
12901,5164,45
12902,5165,46
12903,5166,18
12904,5166,16
12905,5166,17
12906,5167,44
12907,5167,43
12908,5168,48
12909,5168,47
12910,5169,2
12911,5169,3
12912,5169,5
12913,5170,9
12914,5170,8
12915,5171,8
12916,5171,10
12917,5171,7
12918,5171,6
12919,5172,21
12920,5172,22
12921,5172,19
12922,5172,20
12923,5173,9
12924,5173,6
12925,5173,8
12926,5173,10
12927,5174,34
12928,5174,36
12929,5174,35
12930,5175,45
12931,5176,11
12932,5176,14
12933,5176,13
12934,5176,12
12935,5177,45
12936,5178,22
12937,5178,21
12938,5178,20
12939,5178,19
12940,5179,18
12941,5179,16
12942,5179,17
12943,5180,14
12944,5180,12
12945,5180,13
12946,5181,35
12947,5181,36
12948,5181,34
12949,5182,46
12950,5183,40
12951,5183,41
12952,5183,42
12953,5184,45
12954,5185,21
12955,5185,19
12956,5185,22
12957,5185,20
12958,5186,8
12959,5186,9
12960,5186,6
12961,5187,39
12962,5187,38
12963,5188,44
12964,5188,43
12965,5189,38
12966,5189,37
12967,5190,1
12968,5190,5
12969,5190,2
12970,5191,33
12971,5191,31
12972,5192,47
12973,5192,48
12974,5193,48
12975,5193,47
12976,5194,4
12977,5194,1
12978,5194,3
12979,5195,48
12980,5195,47
12981,5196,13
12982,5196,12
12983,5196,11
12984,5196,14
12985,5197,47
12986,5197,48
12987,5198,27
12988,5198,29
12989,5199,42
12990,5199,40
12991,5200,17
12992,5200,15
12993,5200,18
12994,5200,16
12995,5201,43
12996,5201,44
12997,5202,31
12998,5202,32
12999,5202,33
13000,5203,31
13001,5203,32
13002,5204,31
13003,5204,32
13004,5204,33
13005,5205,47
13006,5205,48
13007,5206,22
13008,5206,21
13009,5206,19
13010,5207,46
13011,5208,40
13012,5208,41
13013,5209,22
13014,5209,20
13015,5210,47
13016,5210,48
13017,5211,48
13018,5211,47
13019,5212,43
13020,5212,44
13021,5213,43
13022,5213,44
13023,5214,11
13024,5214,12
13025,5214,13
13026,5214,14
13027,5215,41
13028,5215,40
13029,5215,42
13030,5216,44
13031,5216,43
13032,5217,31
13033,5217,33
13034,5218,22
13035,5218,21
13036,5219,43
13037,5219,44
13038,5220,44
13039,5220,43
13040,5221,28
13041,5221,29
13042,5222,6
13043,5222,7
13044,5222,9
13045,5222,10
13046,5223,14
13047,5223,12
13048,5223,11
13049,5224,11
13050,5224,12
13051,5224,13
13052,5225,9
13053,5225,8
13054,5226,45
13055,5227,47
13056,5227,48
13057,5228,31
13058,5228,32
13059,5228,33
13060,5229,24
13061,5229,26
13062,5229,23
13063,5229,25
13064,5230,7
13065,5230,8
13066,5230,6
13067,5231,44
13068,5231,43
13069,5232,20
13070,5232,19
13071,5232,21
13072,5232,22
13073,5233,45
13074,5234,40
13075,5234,41
13076,5235,36
13077,5235,34
13078,5235,35
13079,5236,8
13080,5236,10
13081,5236,6
13082,5236,9
13083,5237,43
13084,5237,44
13085,5238,40
13086,5238,42
13087,5239,40
13088,5239,41
13089,5239,42
13090,5240,13
13091,5240,12
13092,5240,14
13093,5240,11
13094,5241,32
13095,5241,31
13096,5241,33
13097,5242,25
13098,5242,24
13099,5243,37
13100,5243,39
13101,5243,38
13102,5244,12
13103,5244,13
13104,5244,14
13105,5244,11
13106,5245,46
13107,5246,43
13108,5246,44
13109,5247,13
13110,5247,14
13111,5247,11
13112,5248,35
13113,5248,36
13114,5248,34
13115,5249,34
13116,5249,36
13117,5250,28
13118,5250,30
13119,5250,27
13120,5251,22
13121,5251,19
13122,5251,21
13123,5252,26
13124,5252,23
13125,5252,24
13126,5252,25
13127,5253,43
13128,5253,44
13129,5254,13
13130,5254,12
13131,5254,14
13132,5255,12
13133,5255,11
13134,5255,14
13135,5255,13
13136,5256,31
13137,5256,33
13138,5256,32
13139,5257,45
13140,5258,24
13141,5258,26
13142,5259,44
13143,5259,43
13144,5260,40
13145,5260,42
13146,5260,41
13147,5261,42
13148,5261,40
13149,5262,40
13150,5262,42
13151,5263,41
13152,5263,42
13153,5263,40
13154,5264,20
13155,5264,21
13156,5264,19
13157,5265,9
13158,5265,6
13159,5265,10
13160,5266,32
13161,5266,31
13162,5266,33
13163,5267,33
13164,5267,31
13165,5267,32
13166,5268,39
13167,5268,38
13168,5269,19
13169,5269,22
13170,5269,21
13171,5270,45
13172,5271,43
13173,5271,44
13174,5272,40
13175,5272,42
13176,5272,41
13177,5273,16
13178,5273,15
13179,5274,24
13180,5274,26
13181,5274,23
13182,5274,25
13183,5275,46
13184,5276,30
13185,5276,27
13186,5276,28
13187,5276,29
13188,5277,40
13189,5277,41
13190,5278,44
13191,5278,43
13192,5279,32
13193,5279,31
13194,5280,41
13195,5280,40
13196,5280,42
13197,5281,2
13198,5281,4
13199,5281,5
13200,5282,39
13201,5282,37
13202,5283,1
13203,5283,5
13204,5283,2
13205,5283,3
13206,5284,42
13207,5284,40
13208,5284,41
13209,5285,43
13210,5285,44
13211,5286,35
13212,5286,36
13213,5286,34
13214,5287,35
13215,5287,34
13216,5287,36
13217,5288,30
13218,5288,28
13219,5289,21
13220,5289,19
13221,5289,22
13222,5290,22
13223,5290,21
13224,5291,32
13225,5291,33
13226,5291,31
13227,5292,2
13228,5292,5
13229,5292,4
13230,5292,1
13231,5293,3
13232,5293,1
13233,5293,4
13234,5294,14
13235,5294,11
13236,5294,13
13237,5295,47
13238,5295,48
13239,5296,24
13240,5296,25
13241,5296,23
13242,5297,46
13243,5298,48
13244,5298,47
13245,5299,1
13246,5299,3
13247,5299,4
13248,5299,5
13249,5300,46
13250,5301,46
13251,5302,48
13252,5302,47
13253,5303,21
13254,5303,19
13255,5303,20
13256,5304,11
13257,5304,14
13258,5304,12
13259,5305,4
13260,5305,2
13261,5305,1
13262,5306,25
13263,5306,23
13264,5306,26
13265,5306,24
13266,5307,11
13267,5307,14
13268,5307,12
13269,5308,19
13270,5308,20
13271,5308,21
13272,5308,22
13273,5309,7
13274,5309,9
13275,5310,26
13276,5310,25
13277,5311,46
13278,5312,14
13279,5312,12
13280,5312,13
13281,5312,11
13282,5313,40
13283,5313,41
13284,5313,42
13285,5314,17
13286,5314,18
13287,5314,15
13288,5315,9
13289,5315,8
13290,5316,13
13291,5316,11
13292,5317,11
13293,5317,13
13294,5318,12
13295,5318,13
13296,5318,14
13297,5319,25
13298,5319,24
13299,5319,23
13300,5320,22
13301,5320,20
13302,5321,11
13303,5321,12
13304,5321,14
13305,5322,2
13306,5322,4
13307,5322,1
13308,5323,20
13309,5323,19
13310,5323,21
13311,5323,22
13312,5324,42
13313,5324,41
13314,5324,40
13315,5325,29
13316,5325,28
13317,5325,30
13318,5326,45
13319,5327,47
13320,5327,48
13321,5328,37
13322,5328,38
13323,5328,39
13324,5329,2
13325,5329,3
13326,5329,1
13327,5329,4
13328,5330,38
13329,5330,39
13330,5330,37
13331,5331,20
13332,5331,21
13333,5331,22
13334,5332,41
13335,5332,42
13336,5332,40
13337,5333,44
13338,5333,43
13339,5334,47
13340,5334,48
13341,5335,2
13342,5335,1
13343,5336,5
13344,5336,3
13345,5336,2
13346,5337,25
13347,5337,24
13348,5338,47
13349,5338,48
13350,5339,2
13351,5339,1
13352,5340,38
13353,5340,37
13354,5341,7
13355,5341,8
13356,5341,9
13357,5342,47
13358,5342,48
13359,5343,5
13360,5343,1
13361,5344,34
13362,5344,36
13363,5345,33
13364,5345,31
13365,5345,32
13366,5346,7
13367,5346,8
13368,5347,37
13369,5347,38
13370,5347,39
13371,5348,33
13372,5348,31
13373,5348,32
13374,5349,14
13375,5349,12
13376,5350,17
13377,5350,18
13378,5350,16
13379,5351,47
13380,5351,48
13381,5352,23
13382,5352,24
13383,5353,18
13384,5353,17
13385,5353,15
13386,5353,16
13387,5354,35
13388,5354,34
13389,5354,36
13390,5355,17
13391,5355,18
13392,5355,16
13393,5356,13
13394,5356,14
13395,5356,11
13396,5356,12
13397,5357,46
13398,5358,41
13399,5358,40
13400,5359,32
13401,5359,33
13402,5360,46
13403,5361,30
13404,5361,29
13405,5361,27
13406,5362,7
13407,5362,8
13408,5363,46
13409,5364,31
13410,5364,33
13411,5364,32
13412,5365,4
13413,5365,2
13414,5365,3
13415,5366,41
13416,5366,40
13417,5367,22
13418,5367,19
13419,5368,42
13420,5368,41
13421,5368,40
13422,5369,27
13423,5369,30
13424,5369,28
13425,5370,43
13426,5370,44
13427,5371,16
13428,5371,18
13429,5371,17
13430,5372,17
13431,5372,16
13432,5373,35
13433,5373,36
13434,5373,34
13435,5374,44
13436,5374,43
13437,5375,18
13438,5375,17
13439,5376,23
13440,5376,25
13441,5377,46
13442,5378,47
13443,5378,48
13444,5379,3
13445,5379,4
13446,5380,3
13447,5380,2
13448,5381,34
13449,5381,35
13450,5381,36
13451,5382,23
13452,5382,24
13453,5382,26
13454,5383,42
13455,5383,41
13456,5383,40
13457,5384,48
13458,5384,47
13459,5385,16
13460,5385,17
13461,5385,18
13462,5385,15
13463,5386,2
13464,5386,4
13465,5387,2
13466,5387,5
13467,5388,33
13468,5388,31
13469,5388,32
13470,5389,20
13471,5389,19
13472,5389,22
13473,5390,35
13474,5390,36
13475,5390,34
13476,5391,38
13477,5391,37
13478,5392,46
13479,5393,39
13480,5393,38
13481,5393,37
13482,5394,9
13483,5394,7
13484,5394,8
13485,5394,6
13486,5395,45
13487,5396,46
13488,5397,34
13489,5397,35
13490,5398,21
13491,5398,19
13492,5398,20
13493,5398,22
13494,5399,46
13495,5400,29
13496,5400,27
13497,5400,30
13498,5400,28
13499,5401,46
13500,5402,17
13501,5402,15
13502,5402,16
13503,5403,10
13504,5403,8
13505,5403,9
13506,5403,6
13507,5404,31
13508,5404,33
13509,5405,47
13510,5405,48
13511,5406,35
13512,5406,36
13513,5406,34
13514,5407,41
13515,5407,42
13516,5408,13
13517,5408,12
13518,5408,14
13519,5408,11
13520,5409,15
13521,5409,18
13522,5409,17
13523,5409,16
13524,5410,18
13525,5410,17
13526,5410,15
13527,5411,27
13528,5411,30
13529,5411,29
13530,5411,28
13531,5412,46
13532,5413,12
13533,5413,14
13534,5413,13
13535,5414,32
13536,5414,31
13537,5414,33
13538,5415,45
13539,5416,5
13540,5416,1
13541,5416,2
13542,5417,7
13543,5417,9
13544,5417,8
13545,5417,6
13546,5418,40
13547,5418,42
13548,5418,41
13549,5419,47
13550,5419,48
13551,5420,29
13552,5420,30
13553,5421,32
13554,5421,31
13555,5421,33
13556,5422,46
13557,5423,43
13558,5423,44
13559,5424,35
13560,5424,36
13561,5424,34
13562,5425,25
13563,5425,24
13564,5426,25
13565,5426,23
13566,5426,26
13567,5426,24
13568,5427,31
13569,5427,33
13570,5427,32
13571,5428,26
13572,5428,23
13573,5429,9
13574,5429,10
13575,5429,8
13576,5430,43
13577,5430,44
13578,5431,45
13579,5432,6
13580,5432,9
13581,5432,7
13582,5433,29
13583,5433,30
13584,5433,27
13585,5434,37
13586,5434,39
13587,5434,38
13588,5435,46
13589,5436,41
13590,5436,40
13591,5436,42
13592,5437,9
13593,5437,7
13594,5437,10
13595,5438,16
13596,5438,17
13597,5438,18
13598,5438,15
13599,5439,30
13600,5439,28
13601,5439,27
13602,5440,47
13603,5440,48
13604,5441,11
13605,5441,12
13606,5442,45
13607,5443,28
13608,5443,30
13609,5443,29
13610,5443,27
13611,5444,15
13612,5444,16
13613,5444,18
13614,5445,47
13615,5445,48
13616,5446,12
13617,5446,13
13618,5446,11
13619,5447,16
13620,5447,17
13621,5447,18
13622,5447,15
13623,5448,32
13624,5448,31
13625,5448,33
13626,5449,17
13627,5449,18
13628,5449,15
13629,5450,27
13630,5450,29
13631,5450,28
13632,5451,32
13633,5451,33
13634,5451,31
13635,5452,38
13636,5452,39
13637,5452,37
13638,5453,31
13639,5453,33
13640,5453,32
13641,5454,35
13642,5454,36
13643,5454,34
13644,5455,46
13645,5456,7
13646,5456,6
13647,5457,46
13648,5458,17
13649,5458,16
13650,5459,8
13651,5459,10
13652,5460,42
13653,5460,41
13654,5461,45
13655,5462,38
13656,5462,37
13657,5462,39
13658,5463,20
13659,5463,19
13660,5463,22
13661,5464,19
13662,5464,21
13663,5464,22
13664,5464,20
13665,5465,44
13666,5465,43
13667,5466,48
13668,5466,47
13669,5467,46
13670,5468,2
13671,5468,3
13672,5469,32
13673,5469,33
13674,5469,31
13675,5470,9
13676,5470,6
13677,5470,10
13678,5470,8
13679,5471,1
13680,5471,5
13681,5472,23
13682,5472,26
13683,5473,44
13684,5473,43
13685,5474,21
13686,5474,20
13687,5474,19
13688,5475,15
13689,5475,17
13690,5475,18
13691,5476,33
13692,5476,32
13693,5477,40
13694,5477,42
13695,5477,41
13696,5478,44
13697,5478,43
13698,5479,31
13699,5479,33
13700,5479,32
13701,5480,3
13702,5480,2
13703,5480,5
13704,5481,35
13705,5481,36
13706,5481,34
13707,5482,24
13708,5482,25
13709,5482,23
13710,5482,26
13711,5483,41
13712,5483,40
13713,5483,42
13714,5484,15
13715,5484,18
13716,5484,17
13717,5484,16
13718,5485,24
13719,5485,25
13720,5485,26
13721,5486,12
13722,5486,11
13723,5487,35
13724,5487,36
13725,5487,34
13726,5488,20
13727,5488,19
13728,5488,22
13729,5489,29
13730,5489,27
13731,5489,28
13732,5490,13
13733,5490,11
13734,5491,26
13735,5491,24
13736,5492,22
13737,5492,19
13738,5492,20
13739,5492,21
13740,5493,35
13741,5493,36
13742,5494,31
13743,5494,32
13744,5495,43
13745,5495,44
13746,5496,36
13747,5496,35
13748,5496,34
13749,5497,19
13750,5497,21
13751,5497,22
13752,5498,23
13753,5498,25
13754,5499,2
13755,5499,5
13756,5499,4
13757,5499,1
13758,5500,39
13759,5500,37
13760,5500,38
13761,5501,46
13762,5502,15
13763,5502,18
13764,5503,12
13765,5503,14
13766,5503,11
13767,5504,32
13768,5504,31
13769,5504,33
13770,5505,48
13771,5505,47
13772,5506,25
13773,5506,24
13774,5506,26
13775,5507,11
13776,5507,12
13777,5507,14
13778,5507,13
13779,5508,45
13780,5509,38
13781,5509,39
13782,5509,37
13783,5510,37
13784,5510,38
13785,5511,22
13786,5511,21
13787,5512,46
13788,5513,45
13789,5514,46
13790,5515,45
13791,5516,15
13792,5516,16
13793,5517,21
13794,5517,22
13795,5517,19
13796,5518,46
13797,5519,43
13798,5519,44
13799,5520,13
13800,5520,12
13801,5520,14
13802,5521,35
13803,5521,36
13804,5521,34
13805,5522,6
13806,5522,8
13807,5522,9
13808,5523,38
13809,5523,39
13810,5523,37
13811,5524,43
13812,5524,44
13813,5525,36
13814,5525,34
13815,5525,35
13816,5526,47
13817,5526,48
13818,5527,34
13819,5527,35
13820,5527,36
13821,5528,15
13822,5528,16
13823,5528,17
13824,5528,18
13825,5529,33
13826,5529,32
13827,5529,31
13828,5530,36
13829,5530,35
13830,5530,34
13831,5531,14
13832,5531,11
13833,5531,13
13834,5532,25
13835,5532,26
13836,5533,11
13837,5533,13
13838,5533,12
13839,5534,30
13840,5534,27
13841,5534,28
13842,5535,14
13843,5535,11
13844,5535,12
13845,5536,22
13846,5536,21
13847,5536,19
13848,5537,7
13849,5537,6
13850,5537,9
13851,5538,46
13852,5539,15
13853,5539,17
13854,5539,18
13855,5540,37
13856,5540,38
13857,5540,39
13858,5541,21
13859,5541,22
13860,5541,19
13861,5541,20
13862,5542,12
13863,5542,11
13864,5542,13
13865,5543,12
13866,5543,14
13867,5543,13
13868,5544,44
13869,5544,43
13870,5545,48
13871,5545,47
13872,5546,25
13873,5546,26
13874,5546,23
13875,5547,10
13876,5547,6
13877,5547,8
13878,5547,7
13879,5548,46
13880,5549,44
13881,5549,43
13882,5550,48
13883,5550,47
13884,5551,7
13885,5551,9
13886,5551,6
13887,5551,8
13888,5552,36
13889,5552,34
13890,5552,35
13891,5553,9
13892,5553,10
13893,5554,27
13894,5554,29
13895,5554,30
13896,5554,28
13897,5555,37
13898,5555,39
13899,5555,38
13900,5556,31
13901,5556,33
13902,5557,40
13903,5557,41
13904,5557,42
13905,5558,48
13906,5558,47
13907,5559,32
13908,5559,33
13909,5559,31
13910,5560,5
13911,5560,4
13912,5560,2
13913,5561,35
13914,5561,34
13915,5562,33
13916,5562,32
13917,5562,31
13918,5563,11
13919,5563,13
13920,5563,14
13921,5563,12
13922,5564,34
13923,5564,36
13924,5564,35
13925,5565,16
13926,5565,18
13927,5566,45
13928,5567,39
13929,5567,37
13930,5567,38
13931,5568,48
13932,5568,47
13933,5569,27
13934,5569,29
13935,5569,28
13936,5569,30
13937,5570,37
13938,5570,39
13939,5571,25
13940,5571,24
13941,5571,26
13942,5571,23
13943,5572,48
13944,5572,47
13945,5573,17
13946,5573,15
13947,5573,18
13948,5574,12
13949,5574,11
13950,5574,14
13951,5575,41
13952,5575,40
13953,5576,48
13954,5576,47
13955,5577,46
13956,5578,38
13957,5578,39
13958,5579,44
13959,5579,43
13960,5580,3
13961,5580,4
13962,5580,5
13963,5581,26
13964,5581,23
13965,5582,43
13966,5582,44
13967,5583,46
13968,5584,47
13969,5584,48
13970,5585,42
13971,5585,40
13972,5586,42
13973,5586,40
13974,5587,47
13975,5587,48
13976,5588,48
13977,5588,47
13978,5589,8
13979,5589,9
13980,5589,7
13981,5590,43
13982,5590,44
13983,5591,32
13984,5591,31
13985,5592,45
13986,5593,31
13987,5593,32
13988,5593,33
13989,5594,39
13990,5594,37
13991,5595,47
13992,5595,48
13993,5596,46
13994,5597,28
13995,5597,29
13996,5597,30
13997,5598,44
13998,5598,43
13999,5599,48
14000,5599,47
14001,5600,39
14002,5600,37
14003,5600,38
14004,5601,46
14005,5602,46
14006,5603,19
14007,5603,21
14008,5603,20
14009,5603,22
14010,5604,45
14011,5605,45
14012,5606,35
14013,5606,34
14014,5606,36
14015,5607,31
14016,5607,32
14017,5607,33
14018,5608,35
14019,5608,34
14020,5608,36
14021,5609,44
14022,5609,43
14023,5610,40
14024,5610,41
14025,5610,42
14026,5611,42
14027,5611,40
14028,5612,28
14029,5612,29
14030,5612,30
14031,5612,27
14032,5613,35
14033,5613,34
14034,5613,36
14035,5614,41
14036,5614,40
14037,5614,42
14038,5615,45
14039,5616,21
14040,5616,19
14041,5616,20
14042,5617,2
14043,5617,4
14044,5617,5
14045,5617,3
14046,5618,1
14047,5618,4
14048,5618,3
14049,5619,38
14050,5619,37
14051,5619,39
14052,5620,33
14053,5620,32
14054,5620,31
14055,5621,28
14056,5621,29
14057,5621,30
14058,5622,46
14059,5623,42
14060,5623,41
14061,5623,40
14062,5624,14
14063,5624,13
14064,5624,11
14065,5625,48
14066,5625,47
14067,5626,44
14068,5626,43
14069,5627,41
14070,5627,42
14071,5627,40
14072,5628,19
14073,5628,22
14074,5628,20
14075,5628,21
14076,5629,1
14077,5629,4
14078,5630,43
14079,5630,44
14080,5631,18
14081,5631,16
14082,5631,15
14083,5631,17
14084,5632,23
14085,5632,26
14086,5632,24
14087,5632,25
14088,5633,7
14089,5633,9
14090,5633,6
14091,5634,19
14092,5634,22
14093,5635,10
14094,5635,9
14095,5636,45
14096,5637,35
14097,5637,34
14098,5637,36
14099,5638,29
14100,5638,27
14101,5639,20
14102,5639,22
14103,5639,19
14104,5639,21
14105,5640,42
14106,5640,41
14107,5641,48
14108,5641,47
14109,5642,41
14110,5642,42
14111,5643,47
14112,5643,48
14113,5644,36
14114,5644,34
14115,5644,35
14116,5645,45
14117,5646,33
14118,5646,32
14119,5646,31
14120,5647,46
14121,5648,47
14122,5648,48
14123,5649,38
14124,5649,39
14125,5649,37
14126,5650,35
14127,5650,36
14128,5650,34
14129,5651,48
14130,5651,47
14131,5652,10
14132,5652,8
14133,5652,7
14134,5652,9
14135,5653,5
14136,5653,1
14137,5653,2
14138,5653,4
14139,5654,47
14140,5654,48
14141,5655,33
14142,5655,32
14143,5655,31
14144,5656,15
14145,5656,17
14146,5656,16
14147,5657,46
14148,5658,44
14149,5658,43
14150,5659,38
14151,5659,39
14152,5660,44
14153,5660,43
14154,5661,17
14155,5661,16
14156,5661,15
14157,5662,12
14158,5662,13
14159,5662,14
14160,5662,11
14161,5663,1
14162,5663,2
14163,5663,5
14164,5664,39
14165,5664,38
14166,5664,37
14167,5665,13
14168,5665,14
14169,5666,25
14170,5666,23
14171,5667,47
14172,5667,48
14173,5668,46
14174,5669,33
14175,5669,31
14176,5670,29
14177,5670,30
14178,5670,28
14179,5670,27
14180,5671,42
14181,5671,40
14182,5672,15
14183,5672,18
14184,5672,16
14185,5672,17
14186,5673,45
14187,5674,22
14188,5674,19
14189,5675,19
14190,5675,22
14191,5675,20
14192,5675,21
14193,5676,46
14194,5677,7
14195,5677,8
14196,5678,13
14197,5678,11
14198,5679,13
14199,5679,11
14200,5679,14
14201,5679,12
14202,5680,43
14203,5680,44
14204,5681,3
14205,5681,4
14206,5681,5
14207,5682,35
14208,5682,36
14209,5682,34
14210,5683,20
14211,5683,22
14212,5683,19
14213,5683,21
14214,5684,15
14215,5684,18
14216,5684,16
14217,5685,46
14218,5686,46
14219,5687,45
14220,5688,46
14221,5689,45
14222,5690,38
14223,5690,39
14224,5690,37
14225,5691,46
14226,5692,4
14227,5692,1
14228,5693,12
14229,5693,14
14230,5693,13
14231,5694,47
14232,5694,48
14233,5695,19
14234,5695,20
14235,5695,22
14236,5696,10
14237,5696,8
14238,5696,7
14239,5696,6
14240,5697,26
14241,5697,24
14242,5697,23
14243,5698,42
14244,5698,40
14245,5699,15
14246,5699,17
14247,5699,18
14248,5700,46
14249,5701,46
14250,5702,31
14251,5702,33
14252,5703,26
14253,5703,24
14254,5703,25
14255,5704,48
14256,5704,47
14257,5705,48
14258,5705,47
14259,5706,47
14260,5706,48
14261,5707,33
14262,5707,32
14263,5707,31
14264,5708,48
14265,5708,47
14266,5709,36
14267,5709,35
14268,5709,34
14269,5710,26
14270,5710,24
14271,5711,24
14272,5711,26
14273,5712,32
14274,5712,31
14275,5712,33
14276,5713,38
14277,5713,39
14278,5713,37
