notification_id,booking_id,recipient_type,recipient_id,notification_type,message,is_read,created_at
3403,1702,Worker,230,Booking,A new booking request is waiting for your response.,True,2025-12-05
3404,1702,Employer,220,Booking,Your booking request is pending.,False,2025-12-05
3405,1703,Worker,3256,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-10
3406,1703,Employer,205,Booking,Your service has been completed. Please rate the worker.,True,2025-06-10
3407,1704,Worker,3103,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-17
3408,1704,Employer,191,Booking,Your service has been completed. Please rate the worker.,False,2025-12-17
3409,1705,Worker,3159,Booking,The booking has been cancelled.,True,2025-10-13
3410,1705,Employer,184,Booking,Your booking has been cancelled.,True,2025-10-13
3411,1706,Worker,5950,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-03
3412,1706,Employer,236,Booking,Your service has been completed. Please rate the worker.,True,2025-05-03
3413,1707,Worker,6338,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-28
3414,1707,Employer,247,Booking,Your service has been completed. Please rate the worker.,False,2025-10-28
3415,1708,Worker,5766,Booking,You have accepted a new booking.,False,2025-06-17
3416,1708,Employer,212,Booking,A worker has accepted your booking.,False,2025-06-17
3417,1709,Worker,4931,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-30
3418,1709,Employer,9,Booking,Your service has been completed. Please rate the worker.,True,2025-11-30
3419,1710,Worker,5119,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-29
3420,1710,Employer,369,Booking,Your service has been completed. Please rate the worker.,False,2025-12-29
3421,1711,Worker,4729,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-31
3422,1711,Employer,436,Booking,Your service has been completed. Please rate the worker.,False,2025-01-31
3423,1712,Worker,2135,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-28
3424,1712,Employer,432,Booking,Your service has been completed. Please rate the worker.,True,2025-11-28
3425,1713,Worker,3415,Booking,Job completed successfully. Payment will be processed shortly.,True,2026-01-01
3426,1713,Employer,442,Booking,Your service has been completed. Please rate the worker.,True,2026-01-01
3427,1714,Worker,336,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-22
3428,1714,Employer,206,Booking,Your service has been completed. Please rate the worker.,True,2025-01-22
3429,1715,Worker,2059,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-21
3430,1715,Employer,106,Booking,Your service has been completed. Please rate the worker.,True,2025-03-21
3431,1716,Worker,4634,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-10
3432,1716,Employer,211,Booking,Your service has been completed. Please rate the worker.,True,2025-03-10
3433,1717,Worker,635,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-30
3434,1717,Employer,14,Booking,Your service has been completed. Please rate the worker.,False,2025-07-30
3435,1718,Worker,2142,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-01
3436,1718,Employer,493,Booking,Your service has been completed. Please rate the worker.,True,2025-01-01
3437,1719,Worker,3053,Booking,The booking has been cancelled.,False,2025-04-05
3438,1719,Employer,18,Booking,Your booking has been cancelled.,True,2025-04-05
3439,1720,Worker,55,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-08
3440,1720,Employer,262,Booking,Your service has been completed. Please rate the worker.,False,2025-11-08
3441,1721,Worker,1303,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-25
3442,1721,Employer,283,Booking,Your service has been completed. Please rate the worker.,False,2025-04-25
3443,1722,Worker,4760,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-06
3444,1722,Employer,221,Booking,Your service has been completed. Please rate the worker.,False,2025-01-06
3445,1723,Worker,3004,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-16
3446,1723,Employer,500,Booking,Your service has been completed. Please rate the worker.,False,2025-02-16
3447,1724,Worker,6283,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-11
3448,1724,Employer,271,Booking,Your service has been completed. Please rate the worker.,False,2025-03-11
3449,1725,Worker,171,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-02
3450,1725,Employer,430,Booking,Your service has been completed. Please rate the worker.,False,2025-03-02
3451,1726,Worker,1052,Booking,The booking has been cancelled.,True,2025-01-28
3452,1726,Employer,348,Booking,Your booking has been cancelled.,False,2025-01-28
3453,1727,Worker,5803,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-21
3454,1727,Employer,398,Booking,Your service has been completed. Please rate the worker.,False,2025-03-21
3455,1728,Worker,3575,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-15
3456,1728,Employer,300,Booking,Your service has been completed. Please rate the worker.,False,2025-02-15
3457,1729,Worker,5199,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-08
3458,1729,Employer,344,Booking,Your service has been completed. Please rate the worker.,True,2025-04-08
3459,1730,Worker,5241,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-12
3460,1730,Employer,321,Booking,Your service has been completed. Please rate the worker.,True,2025-03-12
3461,1731,Worker,2988,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-24
3462,1731,Employer,490,Booking,Your service has been completed. Please rate the worker.,True,2025-01-24
3463,1732,Worker,1771,Booking,A new booking request is waiting for your response.,True,2025-11-12
3464,1732,Employer,307,Booking,Your booking request is pending.,True,2025-11-12
3465,1733,Worker,1090,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-28
3466,1733,Employer,336,Booking,Your service has been completed. Please rate the worker.,False,2025-08-28
3467,1734,Worker,2197,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-06
3468,1734,Employer,362,Booking,Your service has been completed. Please rate the worker.,True,2025-08-06
3469,1735,Worker,2422,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-15
3470,1735,Employer,461,Booking,Your service has been completed. Please rate the worker.,False,2025-11-15
3471,1736,Worker,2201,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-03
3472,1736,Employer,388,Booking,Your service has been completed. Please rate the worker.,False,2025-11-03
3473,1737,Worker,2243,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-20
3474,1737,Employer,486,Booking,Your service has been completed. Please rate the worker.,False,2025-02-20
3475,1738,Worker,6086,Booking,You have accepted a new booking.,True,2025-06-07
3476,1738,Employer,313,Booking,A worker has accepted your booking.,False,2025-06-07
3477,1739,Worker,859,Booking,A new booking request is waiting for your response.,True,2025-07-26
3478,1739,Employer,86,Booking,Your booking request is pending.,True,2025-07-26
3479,1740,Worker,5094,Booking,A new booking request is waiting for your response.,False,2025-03-20
3480,1740,Employer,158,Booking,Your booking request is pending.,True,2025-03-20
3481,1741,Worker,4456,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-14
3482,1741,Employer,462,Booking,Your service has been completed. Please rate the worker.,True,2025-11-14
3483,1742,Worker,3933,Booking,You have accepted a new booking.,True,2025-12-12
3484,1742,Employer,127,Booking,A worker has accepted your booking.,False,2025-12-12
3485,1743,Worker,2913,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-05
3486,1743,Employer,467,Booking,Your service has been completed. Please rate the worker.,True,2025-09-05
3487,1744,Worker,3487,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-12
3488,1744,Employer,117,Booking,Your service has been completed. Please rate the worker.,True,2025-09-12
3489,1745,Worker,5087,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-16
3490,1745,Employer,50,Booking,Your service has been completed. Please rate the worker.,False,2025-11-16
3491,1746,Worker,247,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-17
3492,1746,Employer,107,Booking,Your service has been completed. Please rate the worker.,False,2025-10-17
3493,1747,Worker,253,Booking,The booking has been cancelled.,True,2025-03-28
3494,1747,Employer,40,Booking,Your booking has been cancelled.,False,2025-03-28
3495,1748,Worker,1493,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-11
3496,1748,Employer,45,Booking,Your service has been completed. Please rate the worker.,False,2025-12-11
3497,1749,Worker,6336,Booking,A new booking request is waiting for your response.,True,2025-04-12
3498,1749,Employer,171,Booking,Your booking request is pending.,True,2025-04-12
3499,1750,Worker,6041,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-26
3500,1750,Employer,314,Booking,Your service has been completed. Please rate the worker.,False,2025-04-26
3501,1751,Worker,4242,Booking,A new booking request is waiting for your response.,False,2025-07-19
3502,1751,Employer,156,Booking,Your booking request is pending.,True,2025-07-19
3503,1752,Worker,2878,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-14
3504,1752,Employer,353,Booking,Your service has been completed. Please rate the worker.,False,2025-09-14
3505,1753,Worker,3682,Booking,You have accepted a new booking.,True,2025-12-23
3506,1753,Employer,482,Booking,A worker has accepted your booking.,False,2025-12-23
3507,1754,Worker,2550,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-26
3508,1754,Employer,456,Booking,Your service has been completed. Please rate the worker.,False,2025-07-26
3509,1755,Worker,3321,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-06
3510,1755,Employer,187,Booking,Your service has been completed. Please rate the worker.,False,2025-05-06
3511,1756,Worker,1609,Booking,A new booking request is waiting for your response.,True,2025-10-13
3512,1756,Employer,129,Booking,Your booking request is pending.,False,2025-10-13
3513,1757,Worker,5754,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-16
3514,1757,Employer,134,Booking,Your service has been completed. Please rate the worker.,False,2025-02-16
3515,1758,Worker,927,Booking,You have accepted a new booking.,False,2025-11-28
3516,1758,Employer,126,Booking,A worker has accepted your booking.,False,2025-11-28
3517,1759,Worker,5387,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-04
3518,1759,Employer,410,Booking,Your service has been completed. Please rate the worker.,True,2025-06-04
3519,1760,Worker,5371,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-30
3520,1760,Employer,229,Booking,Your service has been completed. Please rate the worker.,False,2025-04-30
3521,1761,Worker,4705,Booking,You have accepted a new booking.,False,2025-02-17
3522,1761,Employer,186,Booking,A worker has accepted your booking.,True,2025-02-17
3523,1762,Worker,1978,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-09
3524,1762,Employer,336,Booking,Your service has been completed. Please rate the worker.,False,2025-02-09
3525,1763,Worker,4119,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-28
3526,1763,Employer,80,Booking,Your service has been completed. Please rate the worker.,False,2025-06-28
3527,1764,Worker,4930,Booking,A new booking request is waiting for your response.,False,2025-04-28
3528,1764,Employer,196,Booking,Your booking request is pending.,True,2025-04-28
3529,1765,Worker,1263,Booking,You have accepted a new booking.,True,2025-10-11
3530,1765,Employer,227,Booking,A worker has accepted your booking.,False,2025-10-11
3531,1766,Worker,234,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-06
3532,1766,Employer,134,Booking,Your service has been completed. Please rate the worker.,False,2025-01-06
3533,1767,Worker,465,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-02
3534,1767,Employer,67,Booking,Your service has been completed. Please rate the worker.,True,2025-12-02
3535,1768,Worker,5543,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-26
3536,1768,Employer,378,Booking,Your service has been completed. Please rate the worker.,True,2025-06-26
3537,1769,Worker,1597,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-26
3538,1769,Employer,133,Booking,Your service has been completed. Please rate the worker.,True,2025-11-26
3539,1770,Worker,5334,Booking,You have accepted a new booking.,True,2025-08-21
3540,1770,Employer,9,Booking,A worker has accepted your booking.,True,2025-08-21
3541,1771,Worker,669,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-09
3542,1771,Employer,201,Booking,Your service has been completed. Please rate the worker.,False,2025-03-09
3543,1772,Worker,1610,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-01
3544,1772,Employer,352,Booking,Your service has been completed. Please rate the worker.,False,2025-12-01
3545,1773,Worker,927,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-27
3546,1773,Employer,31,Booking,Your service has been completed. Please rate the worker.,True,2025-01-27
3547,1774,Worker,4368,Booking,You have accepted a new booking.,False,2025-07-27
3548,1774,Employer,455,Booking,A worker has accepted your booking.,True,2025-07-27
3549,1775,Worker,6046,Booking,The booking has been cancelled.,True,2025-08-01
3550,1775,Employer,351,Booking,Your booking has been cancelled.,True,2025-08-01
3551,1776,Worker,4202,Booking,A new booking request is waiting for your response.,False,2025-12-21
3552,1776,Employer,461,Booking,Your booking request is pending.,True,2025-12-21
3553,1777,Worker,3395,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-18
3554,1777,Employer,393,Booking,Your service has been completed. Please rate the worker.,False,2025-12-18
3555,1778,Worker,4562,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-12
3556,1778,Employer,488,Booking,Your service has been completed. Please rate the worker.,False,2025-03-12
3557,1779,Worker,964,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-12
3558,1779,Employer,163,Booking,Your service has been completed. Please rate the worker.,True,2025-07-12
3559,1780,Worker,275,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-03
3560,1780,Employer,447,Booking,Your service has been completed. Please rate the worker.,False,2025-07-03
3561,1781,Worker,3108,Booking,A new booking request is waiting for your response.,False,2025-05-21
3562,1781,Employer,197,Booking,Your booking request is pending.,True,2025-05-21
3563,1782,Worker,5597,Booking,You have accepted a new booking.,True,2025-02-20
3564,1782,Employer,287,Booking,A worker has accepted your booking.,True,2025-02-20
3565,1783,Worker,4211,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-02
3566,1783,Employer,420,Booking,Your service has been completed. Please rate the worker.,False,2025-01-02
3567,1784,Worker,1984,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-25
3568,1784,Employer,287,Booking,Your service has been completed. Please rate the worker.,False,2025-08-25
3569,1785,Worker,4426,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-05
3570,1785,Employer,249,Booking,Your service has been completed. Please rate the worker.,True,2025-01-05
3571,1786,Worker,5885,Booking,A new booking request is waiting for your response.,False,2025-05-21
3572,1786,Employer,392,Booking,Your booking request is pending.,True,2025-05-21
3573,1787,Worker,116,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-27
3574,1787,Employer,98,Booking,Your service has been completed. Please rate the worker.,True,2025-09-27
3575,1788,Worker,1868,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-11
3576,1788,Employer,376,Booking,Your service has been completed. Please rate the worker.,True,2025-07-11
3577,1789,Worker,5117,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-04
3578,1789,Employer,64,Booking,Your service has been completed. Please rate the worker.,True,2025-05-04
3579,1790,Worker,4631,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-23
3580,1790,Employer,468,Booking,Your service has been completed. Please rate the worker.,True,2025-10-23
3581,1791,Worker,2416,Booking,You have accepted a new booking.,True,2025-06-02
3582,1791,Employer,317,Booking,A worker has accepted your booking.,False,2025-06-02
3583,1792,Worker,3252,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-13
3584,1792,Employer,23,Booking,Your service has been completed. Please rate the worker.,True,2025-12-13
3585,1793,Worker,5794,Booking,A new booking request is waiting for your response.,True,2025-06-19
3586,1793,Employer,489,Booking,Your booking request is pending.,True,2025-06-19
3587,1794,Worker,3077,Booking,A new booking request is waiting for your response.,True,2025-01-10
3588,1794,Employer,312,Booking,Your booking request is pending.,True,2025-01-10
3589,1795,Worker,4227,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-19
3590,1795,Employer,341,Booking,Your service has been completed. Please rate the worker.,False,2025-05-19
3591,1796,Worker,2790,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-16
3592,1796,Employer,3,Booking,Your service has been completed. Please rate the worker.,False,2025-05-16
3593,1797,Worker,5342,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-06
3594,1797,Employer,37,Booking,Your service has been completed. Please rate the worker.,True,2025-12-06
3595,1798,Worker,1251,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-12
3596,1798,Employer,327,Booking,Your service has been completed. Please rate the worker.,True,2025-04-12
3597,1799,Worker,1021,Booking,A new booking request is waiting for your response.,False,2025-11-22
3598,1799,Employer,321,Booking,Your booking request is pending.,True,2025-11-22
3599,1800,Worker,4092,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-06
3600,1800,Employer,392,Booking,Your service has been completed. Please rate the worker.,True,2025-03-06
3601,1801,Worker,5821,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-04
3602,1801,Employer,399,Booking,Your service has been completed. Please rate the worker.,True,2025-09-04
3603,1802,Worker,3987,Booking,A new booking request is waiting for your response.,False,2025-06-28
3604,1802,Employer,353,Booking,Your booking request is pending.,True,2025-06-28
3605,1803,Worker,542,Booking,A new booking request is waiting for your response.,False,2025-05-10
3606,1803,Employer,24,Booking,Your booking request is pending.,False,2025-05-10
3607,1804,Worker,2190,Booking,You have accepted a new booking.,True,2025-08-08
3608,1804,Employer,163,Booking,A worker has accepted your booking.,False,2025-08-08
3609,1805,Worker,1003,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-28
3610,1805,Employer,279,Booking,Your service has been completed. Please rate the worker.,True,2025-08-28
3611,1806,Worker,4119,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-06
3612,1806,Employer,457,Booking,Your service has been completed. Please rate the worker.,True,2025-09-06
3613,1807,Worker,4763,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-09
3614,1807,Employer,232,Booking,Your service has been completed. Please rate the worker.,True,2025-12-09
3615,1808,Worker,2629,Booking,The booking has been cancelled.,True,2025-11-27
3616,1808,Employer,313,Booking,Your booking has been cancelled.,True,2025-11-27
3617,1809,Worker,3114,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-30
3618,1809,Employer,341,Booking,Your service has been completed. Please rate the worker.,False,2025-01-30
3619,1810,Worker,2987,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-30
3620,1810,Employer,66,Booking,Your service has been completed. Please rate the worker.,True,2025-10-30
3621,1811,Worker,4064,Booking,A new booking request is waiting for your response.,True,2025-08-17
3622,1811,Employer,52,Booking,Your booking request is pending.,True,2025-08-17
3623,1812,Worker,4505,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-10
3624,1812,Employer,188,Booking,Your service has been completed. Please rate the worker.,False,2025-01-10
3625,1813,Worker,3606,Booking,A new booking request is waiting for your response.,False,2025-03-07
3626,1813,Employer,59,Booking,Your booking request is pending.,False,2025-03-07
3627,1814,Worker,4606,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-06
3628,1814,Employer,261,Booking,Your service has been completed. Please rate the worker.,False,2025-07-06
3629,1815,Worker,6206,Booking,A new booking request is waiting for your response.,False,2025-04-03
3630,1815,Employer,387,Booking,Your booking request is pending.,False,2025-04-03
3631,1816,Worker,1055,Booking,You have accepted a new booking.,True,2025-08-24
3632,1816,Employer,389,Booking,A worker has accepted your booking.,False,2025-08-24
3633,1817,Worker,2116,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-15
3634,1817,Employer,445,Booking,Your service has been completed. Please rate the worker.,True,2025-01-15
3635,1818,Worker,5375,Booking,The booking has been cancelled.,True,2025-01-10
3636,1818,Employer,375,Booking,Your booking has been cancelled.,False,2025-01-10
3637,1819,Worker,398,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-03
3638,1819,Employer,162,Booking,Your service has been completed. Please rate the worker.,True,2025-02-03
3639,1820,Worker,6016,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-17
3640,1820,Employer,278,Booking,Your service has been completed. Please rate the worker.,False,2025-03-17
3641,1821,Worker,5867,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-09
3642,1821,Employer,82,Booking,Your service has been completed. Please rate the worker.,True,2025-04-09
3643,1822,Worker,2188,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-25
3644,1822,Employer,130,Booking,Your service has been completed. Please rate the worker.,True,2025-08-25
3645,1823,Worker,5485,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-24
3646,1823,Employer,148,Booking,Your service has been completed. Please rate the worker.,False,2025-01-24
3647,1824,Worker,5672,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-30
3648,1824,Employer,147,Booking,Your service has been completed. Please rate the worker.,True,2025-10-30
3649,1825,Worker,6044,Booking,A new booking request is waiting for your response.,False,2025-07-14
3650,1825,Employer,5,Booking,Your booking request is pending.,True,2025-07-14
3651,1826,Worker,3650,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-14
3652,1826,Employer,103,Booking,Your service has been completed. Please rate the worker.,True,2025-08-14
3653,1827,Worker,1018,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-18
3654,1827,Employer,454,Booking,Your service has been completed. Please rate the worker.,True,2025-07-18
3655,1828,Worker,2790,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-08
3656,1828,Employer,25,Booking,Your service has been completed. Please rate the worker.,True,2025-11-08
3657,1829,Worker,4381,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-05
3658,1829,Employer,291,Booking,Your service has been completed. Please rate the worker.,False,2025-12-05
3659,1830,Worker,2114,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-19
3660,1830,Employer,189,Booking,Your service has been completed. Please rate the worker.,True,2025-01-19
3661,1831,Worker,3465,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-25
3662,1831,Employer,108,Booking,Your service has been completed. Please rate the worker.,True,2025-08-25
3663,1832,Worker,1712,Booking,A new booking request is waiting for your response.,False,2025-07-28
3664,1832,Employer,495,Booking,Your booking request is pending.,False,2025-07-28
3665,1833,Worker,2598,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-15
3666,1833,Employer,265,Booking,Your service has been completed. Please rate the worker.,False,2025-10-15
3667,1834,Worker,2279,Booking,You have accepted a new booking.,True,2025-12-19
3668,1834,Employer,284,Booking,A worker has accepted your booking.,False,2025-12-19
3669,1835,Worker,300,Booking,A new booking request is waiting for your response.,False,2025-12-13
3670,1835,Employer,175,Booking,Your booking request is pending.,False,2025-12-13
3671,1836,Worker,5087,Booking,You have accepted a new booking.,True,2025-04-03
3672,1836,Employer,253,Booking,A worker has accepted your booking.,False,2025-04-03
3673,1837,Worker,2773,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-27
3674,1837,Employer,128,Booking,Your service has been completed. Please rate the worker.,True,2025-03-27
3675,1838,Worker,4448,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-06
3676,1838,Employer,384,Booking,Your service has been completed. Please rate the worker.,True,2025-05-06
3677,1839,Worker,1748,Booking,You have accepted a new booking.,False,2025-11-02
3678,1839,Employer,336,Booking,A worker has accepted your booking.,False,2025-11-02
3679,1840,Worker,2354,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-18
3680,1840,Employer,199,Booking,Your service has been completed. Please rate the worker.,False,2025-11-18
3681,1841,Worker,2301,Booking,You have accepted a new booking.,True,2025-06-19
3682,1841,Employer,232,Booking,A worker has accepted your booking.,False,2025-06-19
3683,1842,Worker,1863,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-11
3684,1842,Employer,105,Booking,Your service has been completed. Please rate the worker.,False,2025-10-11
3685,1843,Worker,4783,Booking,A new booking request is waiting for your response.,True,2025-05-03
3686,1843,Employer,376,Booking,Your booking request is pending.,True,2025-05-03
3687,1844,Worker,3247,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-01
3688,1844,Employer,202,Booking,Your service has been completed. Please rate the worker.,True,2025-09-01
3689,1845,Worker,2336,Booking,You have accepted a new booking.,False,2025-05-13
3690,1845,Employer,472,Booking,A worker has accepted your booking.,False,2025-05-13
3691,1846,Worker,2591,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-16
3692,1846,Employer,257,Booking,Your service has been completed. Please rate the worker.,True,2025-06-16
3693,1847,Worker,1954,Booking,You have accepted a new booking.,True,2025-07-15
3694,1847,Employer,312,Booking,A worker has accepted your booking.,True,2025-07-15
3695,1848,Worker,626,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-26
3696,1848,Employer,281,Booking,Your service has been completed. Please rate the worker.,False,2025-08-26
3697,1849,Worker,1168,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-14
3698,1849,Employer,307,Booking,Your service has been completed. Please rate the worker.,False,2025-09-14
3699,1850,Worker,2322,Booking,You have accepted a new booking.,False,2025-04-07
3700,1850,Employer,434,Booking,A worker has accepted your booking.,False,2025-04-07
3701,1851,Worker,5709,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-06
3702,1851,Employer,434,Booking,Your service has been completed. Please rate the worker.,True,2025-11-06
3703,1852,Worker,2713,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-24
3704,1852,Employer,117,Booking,Your service has been completed. Please rate the worker.,True,2025-07-24
3705,1853,Worker,5926,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-17
3706,1853,Employer,333,Booking,Your service has been completed. Please rate the worker.,False,2025-10-17
3707,1854,Worker,3895,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-07
3708,1854,Employer,104,Booking,Your service has been completed. Please rate the worker.,False,2025-02-07
3709,1855,Worker,2891,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-23
3710,1855,Employer,404,Booking,Your service has been completed. Please rate the worker.,True,2025-10-23
3711,1856,Worker,248,Booking,The booking has been cancelled.,False,2025-08-15
3712,1856,Employer,139,Booking,Your booking has been cancelled.,True,2025-08-15
3713,1857,Worker,6247,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-04
3714,1857,Employer,359,Booking,Your service has been completed. Please rate the worker.,True,2025-11-04
3715,1858,Worker,5469,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-28
3716,1858,Employer,354,Booking,Your service has been completed. Please rate the worker.,True,2025-05-28
3717,1859,Worker,2948,Booking,You have accepted a new booking.,True,2025-04-03
3718,1859,Employer,417,Booking,A worker has accepted your booking.,False,2025-04-03
3719,1860,Worker,3138,Booking,You have accepted a new booking.,False,2025-08-17
3720,1860,Employer,351,Booking,A worker has accepted your booking.,False,2025-08-17
3721,1861,Worker,3832,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-05
3722,1861,Employer,65,Booking,Your service has been completed. Please rate the worker.,True,2025-06-05
3723,1862,Worker,5595,Booking,A new booking request is waiting for your response.,False,2025-10-23
3724,1862,Employer,316,Booking,Your booking request is pending.,True,2025-10-23
3725,1863,Worker,3009,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-04
3726,1863,Employer,27,Booking,Your service has been completed. Please rate the worker.,False,2025-04-04
3727,1864,Worker,2583,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-15
3728,1864,Employer,193,Booking,Your service has been completed. Please rate the worker.,True,2025-02-15
3729,1865,Worker,5963,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-19
3730,1865,Employer,312,Booking,Your service has been completed. Please rate the worker.,True,2025-05-19
3731,1866,Worker,5530,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-10
3732,1866,Employer,415,Booking,Your service has been completed. Please rate the worker.,True,2025-05-10
3733,1867,Worker,230,Booking,A new booking request is waiting for your response.,False,2025-04-12
3734,1867,Employer,65,Booking,Your booking request is pending.,False,2025-04-12
3735,1868,Worker,426,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-10
3736,1868,Employer,341,Booking,Your service has been completed. Please rate the worker.,True,2025-01-10
